Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date
Seed Round - Eikonizo Therapeutics,https://www.crunchbase.com/funding_round/eikonizo-therapeutics-seed--bf6378b8,Eikonizo Therapeutics,https://www.crunchbase.com/organization/eikonizo-therapeutics,Seed,2000000,USD,2000000,2018-04-17
Seed Round - ReviveMed,https://www.crunchbase.com/funding_round/revivemed-seed--7cb2002c,ReviveMed,https://www.crunchbase.com/organization/revivemed,Seed,1500000,USD,1500000,2018-04-18
Corporate Round - Kyruus,https://www.crunchbase.com/funding_round/kyruus-corporate-round--6a67d844,Kyruus,https://www.crunchbase.com/organization/kyruus,Corporate Round,10000000,USD,10000000,2018-04-18
Series B - empow,https://www.crunchbase.com/funding_round/empow-cyber-security-series-b--b2dd3bd9,empow,https://www.crunchbase.com/organization/empow-cyber-security,Series B,10000000,USD,10000000,2018-04-18
Series A - Vicarious Surgical,https://www.crunchbase.com/funding_round/vicarious-surgical-series-a--e963f08c,Vicarious Surgical,https://www.crunchbase.com/organization/vicarious-surgical,Series A,16750000,USD,16750000,2018-04-19
Debt Financing - Cogito Corporation,https://www.crunchbase.com/funding_round/cogito-corp-debt-financing--6464197a,Cogito Corporation,https://www.crunchbase.com/organization/cogito-corp,Debt Financing,5000000,USD,5000000,2018-04-20
Series A - Hometap,https://www.crunchbase.com/funding_round/hometap-series-a--eb3816a7,Hometap,https://www.crunchbase.com/organization/hometap,Series A,12000000,USD,12000000,2018-04-20
Seed Round - Trux,https://www.crunchbase.com/funding_round/trux-inc-seed--8fbdc590,Trux,https://www.crunchbase.com/organization/trux-inc,Seed,5500000,USD,5500000,2018-04-20
Seed Round - Fluent BioSciences,https://www.crunchbase.com/funding_round/fluent-biosciences-seed--639d7283,Fluent BioSciences,https://www.crunchbase.com/organization/fluent-biosciences,Seed,400000,USD,400000,2018-04-21
Seed Round - Personal Remedies,https://www.crunchbase.com/funding_round/personal-remedies-seed--ff613fa0,Personal Remedies,https://www.crunchbase.com/organization/personal-remedies,Seed,,,,2018-04-23
Series A - NuProbe,https://www.crunchbase.com/funding_round/nuprobe-series-a--93275f1d,NuProbe,https://www.crunchbase.com/organization/nuprobe,Series A,11000000,USD,11000000,2018-04-23
Series A - X-Biotix Therapeutics,https://www.crunchbase.com/funding_round/x-biotix-therapeutics-series-a--dcafbc72,X-Biotix Therapeutics,https://www.crunchbase.com/organization/x-biotix-therapeutics,Series A,9381947,USD,9381947,2018-04-24
Private Equity Round - Motion Recruitment Partners,https://www.crunchbase.com/funding_round/motion-recruitment-partners-private-equity--292c9a5b,Motion Recruitment Partners,https://www.crunchbase.com/organization/motion-recruitment-partners,Private Equity,,,,2018-04-30
Series B - Orionis Biosciences,https://www.crunchbase.com/funding_round/orionis-biosciences-series-b--89b3e2c0,Orionis Biosciences,https://www.crunchbase.com/organization/orionis-biosciences,Series B,,,,2018-04-30
Pre Seed Round - GreenChoice,https://www.crunchbase.com/funding_round/greenchoice-pre-seed--8ac7bfe7,GreenChoice,https://www.crunchbase.com/organization/greenchoice,Pre-Seed,200000,USD,200000,2018-05-01
Private Equity Round - Validity,https://www.crunchbase.com/funding_round/validity-f3ea-private-equity--55c0a2f0,Validity,https://www.crunchbase.com/organization/validity-f3ea,Private Equity,,,,2018-05-01
"Seed Round - UniBit, Inc.",https://www.crunchbase.com/funding_round/unibit-inc-seed--1e0fdbe4,"UniBit, Inc.",https://www.crunchbase.com/organization/unibit-inc,Seed,,,,2018-05-01
Venture Round - Mellitus,https://www.crunchbase.com/funding_round/mellitus-series-unknown--20e972e2,Mellitus,https://www.crunchbase.com/organization/mellitus,Venture - Series Unknown,5593558,USD,5593558,2018-05-02
Venture Round - LeaseQ,https://www.crunchbase.com/funding_round/leaseq-series-unknown--ccdbafc7,LeaseQ,https://www.crunchbase.com/organization/leaseq,Venture - Series Unknown,2000000,USD,2000000,2018-05-02
Series F - Avedro,https://www.crunchbase.com/funding_round/avedro-series-f--f237fbe4,Avedro,https://www.crunchbase.com/organization/avedro,Series F,25000000,USD,25000000,2018-05-02
Series H - Moderna Therapeutics,https://www.crunchbase.com/funding_round/moderna-therapeutics-series-h--d0aa718a,Moderna Therapeutics,https://www.crunchbase.com/organization/moderna-therapeutics,Series H,125000000,USD,125000000,2018-05-03
Series A - Casma Therapeutics,https://www.crunchbase.com/funding_round/casma-therapeutics-series-a--f1e8d498,Casma Therapeutics,https://www.crunchbase.com/organization/casma-therapeutics,Series A,58500000,USD,58500000,2018-05-03
Seed Round - RapidLEI,https://www.crunchbase.com/funding_round/rapidlei-seed--82fe1a82,RapidLEI,https://www.crunchbase.com/organization/rapidlei,Seed,,,,2018-05-03
Seed Round - Actipulse Neuroscience,https://www.crunchbase.com/funding_round/actipulse-international-seed--44d256fb,Actipulse Neuroscience,https://www.crunchbase.com/organization/actipulse-international,Seed,40000,USD,40000,2018-05-04
Post-IPO Equity - GI Dynamics,https://www.crunchbase.com/funding_round/gi-dynamics-post-ipo-equity--b0ecea32,GI Dynamics,https://www.crunchbase.com/organization/gi-dynamics,Post-IPO Equity,1800000,USD,1800000,2018-05-08
Series A - Wellist,https://www.crunchbase.com/funding_round/wellist-series-a--05b09ba3,Wellist,https://www.crunchbase.com/organization/wellist,Series A,10000000,USD,10000000,2018-05-08
Pre Seed Round - Z Imaging,https://www.crunchbase.com/funding_round/z-imaging-pre-seed--2aaba613,Z Imaging,https://www.crunchbase.com/organization/z-imaging,Pre-Seed,,,,2018-05-09
Series C - Akili Interactive Labs,https://www.crunchbase.com/funding_round/akili-series-c--ab262230,Akili Interactive Labs,https://www.crunchbase.com/organization/akili,Series C,55000000,USD,55000000,2018-05-09
Seed Round - Resupply me,https://www.crunchbase.com/funding_round/tradeu-seed--e6de9d50,Resupply me,https://www.crunchbase.com/organization/tradeu,Seed,700000,USD,700000,2018-05-10
Series A - Jana Care,https://www.crunchbase.com/funding_round/jana-care-series-a--71414f2d,Jana Care,https://www.crunchbase.com/organization/jana-care,Series A,,,,2018-05-12
Series A - Celsius Therapeutics,https://www.crunchbase.com/funding_round/celsius-therapeutics-series-a--330e7c9d,Celsius Therapeutics,https://www.crunchbase.com/organization/celsius-therapeutics,Series A,65000000,USD,65000000,2018-05-15
Series C - 128 Technology,https://www.crunchbase.com/funding_round/128-technology-series-c--0b9675c3,128 Technology,https://www.crunchbase.com/organization/128-technology,Series C,9204948,USD,9204948,2018-05-15
Series E - Circle,https://www.crunchbase.com/funding_round/circle-2-series-e--99fa3cee,Circle,https://www.crunchbase.com/organization/circle-2,Series E,110000000,USD,110000000,2018-05-15
Series A - Cambridge Blockchain,https://www.crunchbase.com/funding_round/cambridge-blockchain-series-a--fa0a8410,Cambridge Blockchain,https://www.crunchbase.com/organization/cambridge-blockchain,Series A,7000000,USD,7000000,2018-05-16
Series B - Fog Pharmaceuticals,https://www.crunchbase.com/funding_round/fog-pharmaceuticals-series-b--5a0a75f1,Fog Pharmaceuticals,https://www.crunchbase.com/organization/fog-pharmaceuticals,Series B,66000000,USD,66000000,2018-05-16
Private Equity Round - Cambridge Associates,https://www.crunchbase.com/funding_round/cambridge-associates-private-equity--e59723ec,Cambridge Associates,https://www.crunchbase.com/organization/cambridge-associates,Private Equity,,,,2018-05-16
Seed Round - CAMBRIDGE SCIENCE,https://www.crunchbase.com/funding_round/cambridge-science-corp-seed--9fbf8710,CAMBRIDGE SCIENCE,https://www.crunchbase.com/organization/cambridge-science-corp,Seed,475000,USD,475000,2018-05-17
Venture Round - Access Vascular,https://www.crunchbase.com/funding_round/access-vascular-series-unknown--a4858e38,Access Vascular,https://www.crunchbase.com/organization/access-vascular,Venture - Series Unknown,1922000,USD,1922000,2018-05-18
Series E - Iora Health,https://www.crunchbase.com/funding_round/iora-health-series-e--0d2e76fe,Iora Health,https://www.crunchbase.com/organization/iora-health,Series E,100000000,USD,100000000,2018-05-21
Series B - OM1,https://www.crunchbase.com/funding_round/om1-series-b--a1e14d2a,OM1,https://www.crunchbase.com/organization/om1,Series B,20999997,USD,20999997,2018-05-22
Grant - Radial Analytics,https://www.crunchbase.com/funding_round/radial-analytics-grant--1cea2497,Radial Analytics,https://www.crunchbase.com/organization/radial-analytics,Grant,750000,USD,750000,2018-05-22
Series A - Tidelift,https://www.crunchbase.com/funding_round/tidelift-series-a--132a9e87,Tidelift,https://www.crunchbase.com/organization/tidelift,Series A,15000000,USD,15000000,2018-05-22
Series A - MRL Ventures Fund,https://www.crunchbase.com/funding_round/mrl-venture-fund-series-a--10f7155a,MRL Ventures Fund,https://www.crunchbase.com/organization/mrl-venture-fund,Series A,16000000,EUR,18735033,2018-05-23
Venture Round - Jana Care,https://www.crunchbase.com/funding_round/jana-care-series-unknown--62d1fa4c,Jana Care,https://www.crunchbase.com/organization/jana-care,Venture - Series Unknown,9886730,USD,9886730,2018-05-25
Venture Round - Fresenius Medical Care West Scranton,https://www.crunchbase.com/funding_round/fresenius-medical-care-west-scranton-series-unknown--54aca8bd,Fresenius Medical Care West Scranton,https://www.crunchbase.com/organization/fresenius-medical-care-west-scranton,Venture - Series Unknown,1354484,USD,1354484,2018-05-29
Post-IPO Equity - Biostage,https://www.crunchbase.com/funding_round/harvard-apparatus-regenerative-technology-post-ipo-equity--e52fc101,Biostage,https://www.crunchbase.com/organization/harvard-apparatus-regenerative-technology,Post-IPO Equity,3600000,USD,3600000,2018-05-31
"Seed Round - UniBit, Inc.",https://www.crunchbase.com/funding_round/unibit-inc-seed--3373b04c,"UniBit, Inc.",https://www.crunchbase.com/organization/unibit-inc,Seed,50000,USD,50000,2018-06-01
Seed Round - Webgears,https://www.crunchbase.com/funding_round/webgears-e54c-seed--2ec46594,Webgears,https://www.crunchbase.com/organization/webgears-e54c,Seed,1500000,USD,1500000,2018-06-01
Grant - Iterative Scopes,https://www.crunchbase.com/funding_round/iterative-scopes-grant--c35e9d3f,Iterative Scopes,https://www.crunchbase.com/organization/iterative-scopes,Grant,,,,2018-06-01
"Seed Round - Axiomedix, Inc.",https://www.crunchbase.com/funding_round/axiomedix-inc-seed--7a76e5f9,"Axiomedix, Inc.",https://www.crunchbase.com/organization/axiomedix-inc,Seed,100000,USD,100000,2018-06-01
Debt Financing - Credorax,https://www.crunchbase.com/funding_round/credorax-debt-financing--04201cce,Credorax,https://www.crunchbase.com/organization/credorax,Debt Financing,15000000,USD,15000000,2018-06-01
Private Equity Round - Eze Castle Integration,https://www.crunchbase.com/funding_round/eze-castle-integration-private-equity--6da55a46,Eze Castle Integration,https://www.crunchbase.com/organization/eze-castle-integration,Private Equity,,,,2018-06-05
Seed Round - Team Solar,https://www.crunchbase.com/funding_round/team-solar-seed--786f253f,Team Solar,https://www.crunchbase.com/organization/team-solar,Seed,,,,2018-06-05
Seed Round - Ten Percent Happier,https://www.crunchbase.com/funding_round/change-collective-seed--a312db99,Ten Percent Happier,https://www.crunchbase.com/organization/change-collective,Seed,3700000,USD,3700000,2018-06-05
Venture Round - connectRN,https://www.crunchbase.com/funding_round/connectrn-series-unknown--464fe19b,connectRN,https://www.crunchbase.com/organization/connectrn,Venture - Series Unknown,8527049,USD,8527049,2018-06-05
Series C - Nimbus Therapeutics,https://www.crunchbase.com/funding_round/nimbus-discovery-series-c--cf110953,Nimbus Therapeutics,https://www.crunchbase.com/organization/nimbus-discovery,Series C,65000000,USD,65000000,2018-06-05
Venture Round - Centrexion,https://www.crunchbase.com/funding_round/centrexion-series-unknown--d6586102,Centrexion,https://www.crunchbase.com/organization/centrexion,Venture - Series Unknown,,,,2018-06-06
Corporate Round - Ironhorse Funding,https://www.crunchbase.com/funding_round/ironhorse-funding-corporate-round--53c2398e,Ironhorse Funding,https://www.crunchbase.com/organization/ironhorse-funding,Corporate Round,30000000,USD,30000000,2018-06-06
Corporate Round - Potamus Holdings,https://www.crunchbase.com/funding_round/potamus-holdings-corporate-round--ca3bd70a,Potamus Holdings,https://www.crunchbase.com/organization/potamus-holdings,Corporate Round,10000000,USD,10000000,2018-06-06
Venture Round - FØCAL,https://www.crunchbase.com/funding_round/føcal-series-unknown--5a21bc31,FØCAL,https://www.crunchbase.com/organization/føcal,Venture - Series Unknown,1149998,USD,1149998,2018-06-06
Seed Round - ClearGov,https://www.crunchbase.com/funding_round/cleargov-seed--93206a24,ClearGov,https://www.crunchbase.com/organization/cleargov,Seed,2250000,USD,2250000,2018-06-06
Series A - nference,https://www.crunchbase.com/funding_round/nference-series-a--2d36c39e,nference,https://www.crunchbase.com/organization/nference,Series A,11000000,USD,11000000,2018-06-06
Seed Round - Cadence Care,https://www.crunchbase.com/funding_round/cadence-care-seed--f0ed47ac,Cadence Care,https://www.crunchbase.com/organization/cadence-care,Seed,874000,USD,874000,2018-06-07
Series C - Devo,https://www.crunchbase.com/funding_round/logtrust-s-l-series-c--a28a59bc,Devo,https://www.crunchbase.com/organization/logtrust-s-l,Series C,25000000,USD,25000000,2018-06-07
"Seed Round - UniBit, Inc.",https://www.crunchbase.com/funding_round/unibit-inc-seed--2bc6b5a4,"UniBit, Inc.",https://www.crunchbase.com/organization/unibit-inc,Seed,,,,2018-06-10
Venture Round - Caresyntax,https://www.crunchbase.com/funding_round/caresyntax-series-unknown--adb66c5b,Caresyntax,https://www.crunchbase.com/organization/caresyntax,Venture - Series Unknown,20000000,USD,20000000,2018-06-11
Post-IPO Equity - PTC,https://www.crunchbase.com/funding_round/parametric-technology-post-ipo-equity--74763f6d,PTC,https://www.crunchbase.com/organization/parametric-technology,Post-IPO Equity,1000000000,USD,1000000000,2018-06-11
Venture Round - Lendbuzz,https://www.crunchbase.com/funding_round/lendbuzz-series-unknown--d94a2cef,Lendbuzz,https://www.crunchbase.com/organization/lendbuzz,Venture - Series Unknown,30000000,USD,30000000,2018-06-11
Series A - Smartcat,https://www.crunchbase.com/funding_round/smartcat-series-a--182b5d03,Smartcat,https://www.crunchbase.com/organization/smartcat,Series A,6976196,USD,6976196,2018-06-13
Seed Round - BioROSA Technologies,https://www.crunchbase.com/funding_round/biorosa-technologies-seed--c8d91ba5,BioROSA Technologies,https://www.crunchbase.com/organization/biorosa-technologies,Seed,,,,2018-06-14
Convertible Note - Iterative Scopes,https://www.crunchbase.com/funding_round/iterative-scopes-convertible-note--d118b727,Iterative Scopes,https://www.crunchbase.com/organization/iterative-scopes,Convertible Note,,,,2018-06-14
Private Equity Round - Mevion Medical Systems,https://www.crunchbase.com/funding_round/mevion-medical-systems-private-equity--0ba45ab2,Mevion Medical Systems,https://www.crunchbase.com/organization/mevion-medical-systems,Private Equity,150000000,USD,150000000,2018-06-14
Seed Round - Wealthface,https://www.crunchbase.com/funding_round/wealthface-seed--e6b75f5e,Wealthface,https://www.crunchbase.com/organization/wealthface,Seed,1000000,USD,1000000,2018-06-15
Series B - AZTherapies,https://www.crunchbase.com/funding_round/aztherapies-series-b--1da65167,AZTherapies,https://www.crunchbase.com/organization/aztherapies,Series B,18500000,USD,18500000,2018-06-18
Series C - Emulate,https://www.crunchbase.com/funding_round/emulate-series-c--e3fd5bc8,Emulate,https://www.crunchbase.com/organization/emulate,Series C,36000000,USD,36000000,2018-06-18
Post-IPO Debt - Haemonetics,https://www.crunchbase.com/funding_round/haemonetics-post-ipo-debt--6dd769b0,Haemonetics,https://www.crunchbase.com/organization/haemonetics,Post-IPO Debt,700000000,USD,700000000,2018-06-18
Venture Round - Riptide Autonomous Solutions,https://www.crunchbase.com/funding_round/riptide-autonomous-solutions-series-unknown--b7784075,Riptide Autonomous Solutions,https://www.crunchbase.com/organization/riptide-autonomous-solutions,Venture - Series Unknown,771679,USD,771679,2018-06-19
Grant - Karuna Therapeutics,https://www.crunchbase.com/funding_round/karuna-pharmaceuticals-grant--f2108386,Karuna Therapeutics,https://www.crunchbase.com/organization/karuna-pharmaceuticals,Grant,8000000,USD,8000000,2018-06-19
Seed Round - Mightier,https://www.crunchbase.com/funding_round/mightier-seed--651e714a,Mightier,https://www.crunchbase.com/organization/mightier,Seed,2400000,USD,2400000,2018-06-19
Series A - TScan Therapeutics,https://www.crunchbase.com/funding_round/tscan-therapeutics-series-a--a9832df5,TScan Therapeutics,https://www.crunchbase.com/organization/tscan-therapeutics,Series A,2500000,USD,2500000,2018-06-20
Grant - Aquinnah Pharmaceuticals,https://www.crunchbase.com/funding_round/aquinnah-pharmaceuticals-grant--e41d468b,Aquinnah Pharmaceuticals,https://www.crunchbase.com/organization/aquinnah-pharmaceuticals,Grant,3400000,USD,3400000,2018-06-21
Funding Round - Circle,https://www.crunchbase.com/funding_round/circle-2-undisclosed--b16e020b,Circle,https://www.crunchbase.com/organization/circle-2,Funding Round,,,,2018-06-21
Post-IPO Equity - Catabasis Pharmaceuticals,https://www.crunchbase.com/funding_round/catabasis-pharmaceuticals-post-ipo-equity--4195b649,Catabasis Pharmaceuticals,https://www.crunchbase.com/organization/catabasis-pharmaceuticals,Post-IPO Equity,42000000,USD,42000000,2018-06-22
Series D - Saphena Medical,https://www.crunchbase.com/funding_round/saphena-medical-series-d--673b4979,Saphena Medical,https://www.crunchbase.com/organization/saphena-medical,Series D,2060547,USD,2060547,2018-06-22
Seed Round - PopitzPillow,https://www.crunchbase.com/funding_round/popitzpillow-seed--e1538aae,PopitzPillow,https://www.crunchbase.com/organization/popitzpillow,Seed,1065000,USD,1065000,2018-06-22
Seed Round - Uplift Ventures,https://www.crunchbase.com/funding_round/uplift-ventures-seed--292e0e2a,Uplift Ventures,https://www.crunchbase.com/organization/uplift-ventures,Seed,,,,2018-06-25
Series A - LifeStory Health Inc,https://www.crunchbase.com/funding_round/lifestory-health-inc-series-a--ab45be4b,LifeStory Health Inc,https://www.crunchbase.com/organization/lifestory-health-inc,Series A,,,,2018-06-25
Seed Round - CATALOG,https://www.crunchbase.com/funding_round/catalog-technologies-seed--569088b4,CATALOG,https://www.crunchbase.com/organization/catalog-technologies,Seed,4000000,USD,4000000,2018-06-26
Seed Round - StripSupply,https://www.crunchbase.com/funding_round/stripsupply-seed--d9f612d7,StripSupply,https://www.crunchbase.com/organization/stripsupply,Seed,,,,2018-06-26
Corporate Round - AcadiaSoft,https://www.crunchbase.com/funding_round/acadiasoft-corporate-round--328b514e,AcadiaSoft,https://www.crunchbase.com/organization/acadiasoft,Corporate Round,,,,2018-06-27
Pre Seed Round - Localisity,https://www.crunchbase.com/funding_round/localisity-pre-seed--5a2a96a8,Localisity,https://www.crunchbase.com/organization/localisity,Pre-Seed,,,,2018-06-28
Venture Round - Yumanity Therapeutics,https://www.crunchbase.com/funding_round/yumanity-therapeutics-series-unknown--8178cf1e,Yumanity Therapeutics,https://www.crunchbase.com/organization/yumanity-therapeutics,Venture - Series Unknown,31120497,USD,31120497,2018-06-29
Venture Round - Convergint Technologies,https://www.crunchbase.com/funding_round/convergint-technologies-series-unknown--0f541d9f,Convergint Technologies,https://www.crunchbase.com/organization/convergint-technologies,Venture - Series Unknown,46960000,USD,46960000,2018-06-29
Series B - 2020 On-site,https://www.crunchbase.com/funding_round/project-2020-series-b--df1be56d,2020 On-site,https://www.crunchbase.com/organization/project-2020,Series B,4083267,USD,4083267,2018-06-29
Series A - Medrhythms,https://www.crunchbase.com/funding_round/medrhythms-series-a--2d986eb7,Medrhythms,https://www.crunchbase.com/organization/medrhythms,Series A,5300000,USD,5300000,2018-06-29
Venture Round - Atea Pharmaceuticals,https://www.crunchbase.com/funding_round/atea-pharmaceuticals-series-unknown--597ab4c0,Atea Pharmaceuticals,https://www.crunchbase.com/organization/atea-pharmaceuticals,Venture - Series Unknown,27600000,USD,27600000,2018-06-29
Pre Seed Round - Imaginostics,https://www.crunchbase.com/funding_round/imaginostics-pre-seed--dc96692d,Imaginostics,https://www.crunchbase.com/organization/imaginostics,Pre-Seed,400000,USD,400000,2018-07-01
Grant - VocaliD,https://www.crunchbase.com/funding_round/vocalid-grant--1ba89cd1,VocaliD,https://www.crunchbase.com/organization/vocalid,Grant,200000,USD,200000,2018-07-01
"Pre Seed Round - Klogene Therapeutics, Inc.",https://www.crunchbase.com/funding_round/klogene-therapeutics-inc-pre-seed--fdf5a50f,"Klogene Therapeutics, Inc.",https://www.crunchbase.com/organization/klogene-therapeutics-inc,Pre-Seed,310000,USD,310000,2018-07-01
Seed Round - Qanairy,https://www.crunchbase.com/funding_round/qanairy-seed--18e560e0,Qanairy,https://www.crunchbase.com/organization/qanairy,Seed,,,,2018-07-01
Seed Round - Fluent BioSciences,https://www.crunchbase.com/funding_round/fluent-biosciences-seed--c4797395,Fluent BioSciences,https://www.crunchbase.com/organization/fluent-biosciences,Seed,1500000,USD,1500000,2018-07-01
Series A - Mixfit,https://www.crunchbase.com/funding_round/mixfit-series-a--2ce94a24,Mixfit,https://www.crunchbase.com/organization/mixfit,Series A,,,,2018-07-02
Post-IPO Debt - Merrimack Pharmaceuticals,https://www.crunchbase.com/funding_round/merrimack-pharmaceuticals-post-ipo-debt--3694aab8,Merrimack Pharmaceuticals,https://www.crunchbase.com/organization/merrimack-pharmaceuticals,Post-IPO Debt,25000000,USD,25000000,2018-07-02
Venture Round - Keeeb,https://www.crunchbase.com/funding_round/keeeb-series-unknown--1b690643,Keeeb,https://www.crunchbase.com/organization/keeeb,Venture - Series Unknown,5088363,USD,5088363,2018-07-02
Series A - Smilo,https://www.crunchbase.com/funding_round/smilo-series-a--d187e7d7,Smilo,https://www.crunchbase.com/organization/smilo,Series A,,,,2018-07-02
Corporate Round - American Well,https://www.crunchbase.com/funding_round/american-well-corporate-round--41ccfb4d,American Well,https://www.crunchbase.com/organization/american-well,Corporate Round,290614805,USD,290614805,2018-07-03
Venture Round - eCare Vault,https://www.crunchbase.com/funding_round/ecare-vault-series-unknown--489ac276,eCare Vault,https://www.crunchbase.com/organization/ecare-vault,Venture - Series Unknown,2693694,USD,2693694,2018-07-03
Series A - Qura,https://www.crunchbase.com/funding_round/qura-series-a--7ad2900e,Qura,https://www.crunchbase.com/organization/qura,Series A,1000000,USD,1000000,2018-07-03
Venture Round - Xios Therapeutics,https://www.crunchbase.com/funding_round/xios-therapeutics-series-unknown--5ee00770,Xios Therapeutics,https://www.crunchbase.com/organization/xios-therapeutics,Venture - Series Unknown,1000000,USD,1000000,2018-07-05
Venture Round - Apnimed,https://www.crunchbase.com/funding_round/apnimed-series-unknown--28f00d95,Apnimed,https://www.crunchbase.com/organization/apnimed,Venture - Series Unknown,5075713,USD,5075713,2018-07-06
Funding Round - Imbria Pharmaceuticals,https://www.crunchbase.com/funding_round/imbria-pharmaceuticals-undisclosed--4ca18721,Imbria Pharmaceuticals,https://www.crunchbase.com/organization/imbria-pharmaceuticals,Funding Round,40249995,USD,40249995,2018-07-06
Seed Round - Spiro.AI,https://www.crunchbase.com/funding_round/spiro-technologies-inc-seed--455a158b,Spiro.AI,https://www.crunchbase.com/organization/spiro-technologies-inc,Seed,1500000,USD,1500000,2018-07-09
Private Equity Round - Sea Hunter Therapeutics,https://www.crunchbase.com/funding_round/sea-hunter-therapeutics-private-equity--d20afd1a,Sea Hunter Therapeutics,https://www.crunchbase.com/organization/sea-hunter-therapeutics,Private Equity,76305000,USD,76305000,2018-07-09
Venture Round - AcadiaSoft,https://www.crunchbase.com/funding_round/acadiasoft-series-unknown--e1f649f5,AcadiaSoft,https://www.crunchbase.com/organization/acadiasoft,Venture - Series Unknown,23709211,USD,23709211,2018-07-09
Venture Round - Censinet,https://www.crunchbase.com/funding_round/censinet-series-unknown--918704cc,Censinet,https://www.crunchbase.com/organization/censinet,Venture - Series Unknown,500000,USD,500000,2018-07-10
Series A - Virtudent,https://www.crunchbase.com/funding_round/virtudent-series-a--f313d55d,Virtudent,https://www.crunchbase.com/organization/virtudent,Series A,8000000,USD,8000000,2018-07-10
Post-IPO Equity - Biostage,https://www.crunchbase.com/funding_round/harvard-apparatus-regenerative-technology-post-ipo-equity--f64e8be4,Biostage,https://www.crunchbase.com/organization/harvard-apparatus-regenerative-technology,Post-IPO Equity,900000,USD,900000,2018-07-11
Seed Round - Digital Onboarding,https://www.crunchbase.com/funding_round/salesbrief-seed--60ec01ec,Digital Onboarding,https://www.crunchbase.com/organization/salesbrief,Seed,210003,USD,210003,2018-07-11
Seed Round - QSM Diagnostics,https://www.crunchbase.com/funding_round/qsm-diagnostics-seed--7790f3a8,QSM Diagnostics,https://www.crunchbase.com/organization/qsm-diagnostics,Seed,,,,2018-07-12
Series B - ORIG3N,https://www.crunchbase.com/funding_round/orig3n-series-b--7cd09e37,ORIG3N,https://www.crunchbase.com/organization/orig3n,Series B,14400000,USD,14400000,2018-07-12
Series C - Farcast,https://www.crunchbase.com/funding_round/mitra-biotech-series-c--b7aa44c8,Farcast,https://www.crunchbase.com/organization/mitra-biotech,Series C,40000000,USD,40000000,2018-07-12
Seed Round - Solarea,https://www.crunchbase.com/funding_round/solarea-seed--ecb34e22,Solarea,https://www.crunchbase.com/organization/solarea,Seed,,,,2018-07-17
Series A - HotSpot Therapeutics,https://www.crunchbase.com/funding_round/hotspot-therapeutics-series-a--8052e10a,HotSpot Therapeutics,https://www.crunchbase.com/organization/hotspot-therapeutics,Series A,45000000,USD,45000000,2018-07-17
Series B - ObserveIT,https://www.crunchbase.com/funding_round/observeit-series-b--be4a331a,ObserveIT,https://www.crunchbase.com/organization/observeit,Series B,17000000,USD,17000000,2018-07-17
Seed Round - BLX Global,https://www.crunchbase.com/funding_round/blx-global-markets-seed--2659165e,BLX Global,https://www.crunchbase.com/organization/blx-global-markets,Seed,,,,2018-07-18
Seed Round - Dorna Therapeutics,https://www.crunchbase.com/funding_round/dorna-therapeutics-seed--2593adc7,Dorna Therapeutics,https://www.crunchbase.com/organization/dorna-therapeutics,Seed,300000,USD,300000,2018-07-18
Angel Round - Relief Scout,https://www.crunchbase.com/funding_round/relief-scout-angel--bb9c621c,Relief Scout,https://www.crunchbase.com/organization/relief-scout,Angel,100000,USD,100000,2018-07-20
Venture Round - Algorand,https://www.crunchbase.com/funding_round/algorand-series-unknown--94e77b7b,Algorand,https://www.crunchbase.com/organization/algorand,Venture - Series Unknown,,,,2018-07-23
Series B - Madaket,https://www.crunchbase.com/funding_round/madaket-series-b--1df0ab55,Madaket,https://www.crunchbase.com/organization/madaket,Series B,10000000,USD,10000000,2018-07-23
Series E - SessionM,https://www.crunchbase.com/funding_round/sessionm-series-e--d7bca3f1,SessionM,https://www.crunchbase.com/organization/sessionm,Series E,23800000,USD,23800000,2018-07-23
Series C - American Well,https://www.crunchbase.com/funding_round/american-well-series-c--7fb29a9b,American Well,https://www.crunchbase.com/organization/american-well,Series C,75412805,USD,75412805,2018-07-23
Series C - Cogito Corporation,https://www.crunchbase.com/funding_round/cogito-corp-series-c--7febb2f8,Cogito Corporation,https://www.crunchbase.com/organization/cogito-corp,Series C,37000000,USD,37000000,2018-07-23
Convertible Note - Powerhouse Dynamics,https://www.crunchbase.com/funding_round/powerhouse-dynamics-convertible-note--2238ea04,Powerhouse Dynamics,https://www.crunchbase.com/organization/powerhouse-dynamics,Convertible Note,,,,2018-07-24
Venture Round - Concrete Sensors,https://www.crunchbase.com/funding_round/concrete-sensors-series-unknown--149d6689,Concrete Sensors,https://www.crunchbase.com/organization/concrete-sensors,Venture - Series Unknown,,,,2018-07-24
Venture Round - Orbita,https://www.crunchbase.com/funding_round/orbita-series-unknown--ecfb0f6d,Orbita,https://www.crunchbase.com/organization/orbita,Venture - Series Unknown,5751317,USD,5751317,2018-07-25
Venture Round - Monotony.ai,https://www.crunchbase.com/funding_round/monotony-ai-series-unknown--85fa744e,Monotony.ai,https://www.crunchbase.com/organization/monotony-ai,Venture - Series Unknown,2650000,USD,2650000,2018-07-25
